
-------
Evaluating test score...

-------
epoch 1 | test_loss: 3.04 | 108.31s | 00:14:58
-------


=======
Batch size: 6 | Epochs: 30 | Learning rate: 0.0009 | Started: 23:26:31

epoch 1 | batch 50/3318 | loss: 2.05 | lr: 8.9871E-04 | 0.72s | 00:00:59

-------
Evaluating train score (2 batches)...

-------
epoch 39 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:08
-------

epoch 40 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9794E-06 | 0.06s | 00:00:08

-------
Evaluating train score (2 batches)...

-------
epoch 40 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:08
-------

epoch 41 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9789E-06 | 0.11s | 00:00:09

-------
Evaluating train score (2 batches)...

-------
epoch 41 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:09
-------

epoch 42 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9784E-06 | 0.10s | 00:00:09

-------
Evaluating train score (2 batches)...

-------
epoch 42 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:09
-------

epoch 43 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9779E-06 | 0.09s | 00:00:09

-------
Evaluating train score (2 batches)...

-------
epoch 43 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:09
-------

epoch 44 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9774E-06 | 0.10s | 00:00:09

-------
Evaluating train score (2 batches)...

-------
epoch 44 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:09
-------

epoch 45 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9769E-06 | 0.06s | 00:00:09

-------
Evaluating train score (2 batches)...

-------
epoch 45 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:09
-------

epoch 46 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9763E-06 | 0.08s | 00:00:10

-------
Evaluating train score (2 batches)...

-------
epoch 46 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:10
-------

epoch 47 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9758E-06 | 0.07s | 00:00:10

-------
Evaluating train score (2 batches)...

-------
epoch 47 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:10
-------

epoch 48 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9753E-06 | 0.07s | 00:00:10

-------
Evaluating train score (2 batches)...

-------
epoch 48 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:10
-------

epoch 49 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9748E-06 | 0.09s | 00:00:10

-------
Evaluating train score (2 batches)...

-------
epoch 49 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:10
-------

epoch 50 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9743E-06 | 0.07s | 00:00:10

-------
Evaluating train score (2 batches)...

-------
epoch 50 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:10
-------

epoch 51 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9738E-06 | 0.11s | 00:00:11

-------
Evaluating train score (2 batches)...

-------
epoch 51 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:11
-------

epoch 52 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9733E-06 | 0.11s | 00:00:11

-------
Evaluating train score (2 batches)...

-------
epoch 52 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:11
-------

epoch 53 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9728E-06 | 0.09s | 00:00:11

-------
Evaluating train score (2 batches)...

-------
epoch 53 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:11
-------

epoch 54 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9722E-06 | 0.07s | 00:00:11

-------
Evaluating train score (2 batches)...

-------
epoch 54 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:11
-------

epoch 55 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9717E-06 | 0.10s | 00:00:11

-------
Evaluating train score (2 batches)...

-------
epoch 55 | train_loss: 8.06 | acc: 0.50 | 0.04s | 00:00:11
-------

epoch 56 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9712E-06 | 0.10s | 00:00:12

-------
Evaluating train score (2 batches)...

-------
epoch 56 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:12
-------

epoch 57 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9707E-06 | 0.10s | 00:00:12

-------
Evaluating train score (2 batches)...

-------
epoch 57 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:12
-------

epoch 58 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9702E-06 | 0.07s | 00:00:12

-------
Evaluating train score (2 batches)...

-------
epoch 58 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:12
-------

epoch 59 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9697E-06 | 0.10s | 00:00:12

-------
Evaluating train score (2 batches)...

-------
epoch 59 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:12
-------

epoch 60 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9692E-06 | 0.10s | 00:00:12

-------
Evaluating train score (2 batches)...

-------
epoch 60 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:12
-------

epoch 61 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9687E-06 | 0.08s | 00:00:13

-------
Evaluating train score (2 batches)...

-------
epoch 61 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:13
-------

epoch 62 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9681E-06 | 0.07s | 00:00:13

-------
Evaluating train score (2 batches)...

-------
epoch 62 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:13
-------

epoch 63 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9676E-06 | 0.08s | 00:00:13

-------
Evaluating train score (2 batches)...

-------
epoch 63 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:13
-------

epoch 64 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9671E-06 | 0.13s | 00:00:13

-------
Evaluating train score (2 batches)...

-------
epoch 64 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:13
-------

epoch 65 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9666E-06 | 0.07s | 00:00:14

-------
Evaluating train score (2 batches)...

-------
epoch 65 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:14
-------

epoch 66 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9661E-06 | 0.07s | 00:00:14

-------
Evaluating train score (2 batches)...

-------
epoch 66 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:14
-------

epoch 67 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9656E-06 | 0.08s | 00:00:14

-------
Evaluating train score (2 batches)...

-------
epoch 67 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:14
-------

epoch 68 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9651E-06 | 0.10s | 00:00:14

-------
Evaluating train score (2 batches)...

-------
epoch 68 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:14
-------

epoch 69 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9645E-06 | 0.06s | 00:00:14

-------
Evaluating train score (2 batches)...

-------
epoch 69 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:14
-------

epoch 70 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9640E-06 | 0.10s | 00:00:15

-------
Evaluating train score (2 batches)...

-------
epoch 70 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:15
-------

epoch 71 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9635E-06 | 0.10s | 00:00:15

-------
Evaluating train score (2 batches)...

-------
epoch 71 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:15
-------

epoch 72 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9630E-06 | 0.07s | 00:00:15

-------
Evaluating train score (2 batches)...

-------
epoch 72 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:15
-------

epoch 73 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9625E-06 | 0.07s | 00:00:15

-------
Evaluating train score (2 batches)...

-------
epoch 73 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:15
-------

epoch 74 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9620E-06 | 0.08s | 00:00:15

-------
Evaluating train score (2 batches)...

-------
epoch 74 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:15
-------

epoch 75 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9615E-06 | 0.10s | 00:00:15

-------
Evaluating train score (2 batches)...

-------
epoch 75 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:16
-------

epoch 76 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9610E-06 | 0.08s | 00:00:16

-------
Evaluating train score (2 batches)...

-------
epoch 76 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:16
-------

epoch 77 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9604E-06 | 0.07s | 00:00:16

-------
Evaluating train score (2 batches)...

-------
epoch 77 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:16
-------

epoch 78 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9599E-06 | 0.13s | 00:00:16

-------
Evaluating train score (2 batches)...

-------
epoch 78 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:16
-------

epoch 79 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9594E-06 | 0.08s | 00:00:16

-------
Evaluating train score (2 batches)...

-------
epoch 79 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:16
-------

epoch 80 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9589E-06 | 0.06s | 00:00:17

-------
Evaluating train score (2 batches)...

-------
epoch 80 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:17
-------

epoch 81 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9584E-06 | 0.07s | 00:00:17

-------
Evaluating train score (2 batches)...

-------
epoch 81 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:17
-------

epoch 82 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9579E-06 | 0.07s | 00:00:17

-------
Evaluating train score (2 batches)...

-------
epoch 82 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:17
-------

epoch 83 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9574E-06 | 0.07s | 00:00:17

-------
Evaluating train score (2 batches)...

-------
epoch 83 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:17
-------

epoch 84 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9569E-06 | 0.06s | 00:00:17

-------
Evaluating train score (2 batches)...

-------
epoch 84 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:17
-------

epoch 85 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9563E-06 | 0.08s | 00:00:18

-------
Evaluating train score (2 batches)...

-------
epoch 85 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:18
-------

epoch 86 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9558E-06 | 0.07s | 00:00:18

-------
Evaluating train score (2 batches)...

-------
epoch 86 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:18
-------

epoch 87 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9553E-06 | 0.07s | 00:00:18

-------
Evaluating train score (2 batches)...

-------
epoch 87 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:18
-------

epoch 88 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9548E-06 | 0.06s | 00:00:18

-------
Evaluating train score (2 batches)...

-------
epoch 88 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:18
-------

epoch 89 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9543E-06 | 0.06s | 00:00:18

-------
Evaluating train score (2 batches)...

-------
epoch 89 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:18
-------

epoch 90 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9538E-06 | 0.07s | 00:00:19

-------
Evaluating train score (2 batches)...

-------
epoch 90 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:19
-------

epoch 91 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9533E-06 | 0.09s | 00:00:19

-------
Evaluating train score (2 batches)...

-------
epoch 91 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:19
-------

epoch 92 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9528E-06 | 0.43s | 00:00:19

-------
Evaluating train score (2 batches)...

-------
epoch 92 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:20
-------

epoch 93 | batch 2/2 | loss: 0.00 | acc: 1.0 | lr: 8.9523E-06 | 0.11s | 00:00:20

-------
Evaluating train score (2 batches)...

-------
epoch 93 | train_loss: 8.06 | acc: 0.50 | 0.03s | 00:00:20
-------

epoch 94 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9517E-06 | 0.08s | 00:00:20

-------
Evaluating train score (2 batches)...

-------
epoch 94 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:20
-------

epoch 95 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9512E-06 | 0.06s | 00:00:20

-------
Evaluating train score (2 batches)...

-------
epoch 95 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:20
-------

epoch 96 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9507E-06 | 0.06s | 00:00:20

-------
Evaluating train score (2 batches)...

-------
epoch 96 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:20
-------

epoch 97 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9502E-06 | 0.07s | 00:00:20

-------
Evaluating train score (2 batches)...

-------
epoch 97 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:20
-------

epoch 98 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9497E-06 | 0.08s | 00:00:21

-------
Evaluating train score (2 batches)...

-------
epoch 98 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:21
-------

epoch 99 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9492E-06 | 0.11s | 00:00:21

-------
Evaluating train score (2 batches)...

-------
epoch 99 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:21
-------

epoch 100 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9487E-06 | 0.07s | 00:00:21

-------
Evaluating train score (2 batches)...

-------
epoch 100 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:21
-------

epoch 101 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9482E-06 | 0.06s | 00:00:21

-------
Evaluating train score (2 batches)...

-------
epoch 101 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:21
-------

epoch 102 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9476E-06 | 0.10s | 00:00:21

-------
Evaluating train score (2 batches)...

-------
epoch 102 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:22
-------

epoch 103 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9471E-06 | 0.10s | 00:00:22

-------
Evaluating train score (2 batches)...

-------
epoch 103 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:22
-------

epoch 104 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9466E-06 | 0.07s | 00:00:22

-------
Evaluating train score (2 batches)...

-------
epoch 104 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:22
-------

epoch 105 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9461E-06 | 0.09s | 00:00:22

-------
Evaluating train score (2 batches)...

-------
epoch 105 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:22
-------

epoch 106 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9456E-06 | 0.07s | 00:00:22

-------
Evaluating train score (2 batches)...

-------
epoch 106 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:22
-------

epoch 107 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9451E-06 | 0.07s | 00:00:22

-------
Evaluating train score (2 batches)...

-------
epoch 107 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:23
-------

epoch 108 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9446E-06 | 0.08s | 00:00:23

-------
Evaluating train score (2 batches)...

-------
epoch 108 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:23
-------

epoch 109 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9441E-06 | 0.08s | 00:00:23

-------
Evaluating train score (2 batches)...

-------
epoch 109 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:23
-------

epoch 110 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9435E-06 | 0.07s | 00:00:23

-------
Evaluating train score (2 batches)...

-------
epoch 110 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:23
-------

epoch 111 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9430E-06 | 0.10s | 00:00:23

-------
Evaluating train score (2 batches)...

-------
epoch 111 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:23
-------

epoch 112 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9425E-06 | 0.06s | 00:00:23

-------
Evaluating train score (2 batches)...

-------
epoch 112 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:23
-------

epoch 113 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9420E-06 | 0.06s | 00:00:24

-------
Evaluating train score (2 batches)...

-------
epoch 113 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:24
-------

epoch 114 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9415E-06 | 0.07s | 00:00:24

-------
Evaluating train score (2 batches)...

-------
epoch 114 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:24
-------

epoch 115 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9410E-06 | 0.07s | 00:00:24

-------
Evaluating train score (2 batches)...

-------
epoch 115 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:24
-------

epoch 116 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9405E-06 | 0.09s | 00:00:24

-------
Evaluating train score (2 batches)...

-------
epoch 116 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:24
-------

epoch 117 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9400E-06 | 0.11s | 00:00:24

-------
Evaluating train score (2 batches)...

-------
epoch 117 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:24
-------

epoch 118 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9395E-06 | 0.07s | 00:00:25

-------
Evaluating train score (2 batches)...

-------
epoch 118 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:25
-------

epoch 119 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9389E-06 | 0.10s | 00:00:25

-------
Evaluating train score (2 batches)...

-------
epoch 119 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:25
-------

epoch 120 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9384E-06 | 0.09s | 00:00:25

-------
Evaluating train score (2 batches)...

-------
epoch 120 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:25
-------

epoch 121 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9379E-06 | 0.07s | 00:00:25

-------
Evaluating train score (2 batches)...

-------
epoch 121 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:25
-------

epoch 122 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9374E-06 | 0.07s | 00:00:25

-------
Evaluating train score (2 batches)...

-------
epoch 122 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:25
-------

epoch 123 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9369E-06 | 0.06s | 00:00:25

-------
Evaluating train score (2 batches)...

-------
epoch 123 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:26
-------

epoch 124 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9364E-06 | 0.06s | 00:00:26

-------
Evaluating train score (2 batches)...

-------
epoch 124 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:26
-------

epoch 125 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9359E-06 | 0.07s | 00:00:26

-------
Evaluating train score (2 batches)...

-------
epoch 125 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:26
-------

epoch 126 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9354E-06 | 0.08s | 00:00:26

-------
Evaluating train score (2 batches)...

-------
epoch 126 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:26
-------

epoch 127 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9349E-06 | 0.07s | 00:00:26

-------
Evaluating train score (2 batches)...

-------
epoch 127 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:26
-------

epoch 128 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9343E-06 | 0.09s | 00:00:26

-------
Evaluating train score (2 batches)...

-------
epoch 128 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:26
-------

epoch 129 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9338E-06 | 0.08s | 00:00:27

-------
Evaluating train score (2 batches)...

-------
epoch 129 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:27
-------

epoch 130 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9333E-06 | 0.09s | 00:00:27

-------
Evaluating train score (2 batches)...

-------
epoch 130 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:27
-------

epoch 131 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9328E-06 | 0.09s | 00:00:27

-------
Evaluating train score (2 batches)...

-------
epoch 131 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:27
-------

epoch 132 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9323E-06 | 0.06s | 00:00:27

-------
Evaluating train score (2 batches)...

-------
epoch 132 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:27
-------

epoch 133 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9318E-06 | 0.09s | 00:00:28

-------
Evaluating train score (2 batches)...

-------
epoch 133 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:28
-------

epoch 134 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9313E-06 | 0.10s | 00:00:28

-------
Evaluating train score (2 batches)...

-------
epoch 134 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:28
-------

epoch 135 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9308E-06 | 0.10s | 00:00:28

-------
Evaluating train score (2 batches)...

-------
epoch 135 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:28
-------

epoch 136 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9303E-06 | 0.07s | 00:00:28

-------
Evaluating train score (2 batches)...

-------
epoch 136 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:28
-------

epoch 137 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9297E-06 | 0.06s | 00:00:28

-------
Evaluating train score (2 batches)...

-------
epoch 137 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:28
-------

epoch 138 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9292E-06 | 0.07s | 00:00:29

-------
Evaluating train score (2 batches)...

-------
epoch 138 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:29
-------

epoch 139 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9287E-06 | 0.06s | 00:00:29

-------
Evaluating train score (2 batches)...

-------
epoch 139 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:29
-------

epoch 140 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9282E-06 | 0.07s | 00:00:29

-------
Evaluating train score (2 batches)...

-------
epoch 140 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:29
-------

epoch 141 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9277E-06 | 0.07s | 00:00:29

-------
Evaluating train score (2 batches)...

-------
epoch 141 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:29
-------

epoch 142 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9272E-06 | 0.06s | 00:00:29

-------
Evaluating train score (2 batches)...

-------
epoch 142 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:29
-------

epoch 143 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9267E-06 | 0.09s | 00:00:29

-------
Evaluating train score (2 batches)...

-------
epoch 143 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:30
-------

epoch 144 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9262E-06 | 0.07s | 00:00:30

-------
Evaluating train score (2 batches)...

-------
epoch 144 | train_loss: 16.12 | acc: 0.00 | 0.04s | 00:00:30
-------


=======
Batch size: 1 | Epochs: 500 | Learning rate: 9e-05 | Started: 12:34:40

epoch 1 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9995E-05 | 0.06s | 00:00:00

-------
Evaluating train score (2 batches)...

-------
epoch 1 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:00
-------

epoch 2 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9990E-05 | 0.09s | 00:00:00

-------
Evaluating train score (2 batches)...

-------
epoch 2 | train_loss: 8.06 | acc: 0.50 | 0.03s | 00:00:00
-------

epoch 3 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9985E-05 | 0.07s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 3 | train_loss: 16.12 | acc: 0.00 | 0.03s | 00:00:01
-------

epoch 4 | batch 2/2 | loss: 16.12 | acc: 0.0 | lr: 8.9979E-05 | 0.07s | 00:00:01

-------
Evaluating train score (2 batches)...

-------
epoch 4 | train_loss: 8.06 | acc: 0.50 | 0.04s | 00:00:01
-------

